Channel_1,Channel_2,Channel_3,Channel_4
799.41394,794.9817,795.38464,799.011
813.91943,798.60803,794.17584,807.47253
809.89014,803.0403,793.36993,807.0696
801.02563,799.011,794.57874,796.1905
798.60803,796.1905,794.9817,803.0403
797.3993,795.78754,802.23444,804.2491
787.326,792.5641,799.41394,789.34064
784.90845,791.75824,791.3553,789.7436
795.38464,794.9817,792.96704,802.23444
799.41394,796.5934,796.1905,809.0842
796.1905,794.17584,790.54944,788.93774
800.6227,800.2198,797.8022,796.5934
790.9524,798.20514,789.7436,799.81683
790.14655,795.78754,792.5641,792.5641
811.0989,799.81683,796.5934,792.96704
814.3223,801.02563,809.0842,811.9048
788.5348,791.3553,801.8315,799.011
784.10254,790.54944,796.5934,792.96704
786.1172,792.1612,799.41394,796.5934
780.87915,790.54944,792.1612,789.34064
780.4762,789.7436,788.1319,780.07324
785.31134,789.7436,792.1612,784.10254
789.34064,788.5348,794.57874,790.54944
794.57874,794.9817,796.5934,794.57874
795.78754,791.3553,798.60803,801.8315
793.7729,792.5641,799.41394,790.54944
795.38464,796.1905,800.2198,779.67035
794.17584,792.96704,799.81683,783.69965
796.1905,795.78754,797.3993,802.6374
801.4286,798.60803,795.78754,803.8461
797.8022,796.5934,792.5641,794.17584
787.326,797.8022,790.54944,788.5348
788.93774,800.2198,793.36993,792.96704
793.7729,798.60803,796.1905,798.60803
792.5641,796.1905,796.5934,803.8461
790.54944,798.20514,798.20514,803.8461
789.7436,800.6227,799.81683,791.3553
789.7436,796.5934,795.78754,795.78754
790.54944,793.7729,801.02563,794.57874
790.9524,790.54944,795.78754,805.8608
790.14655,792.96704,800.6227,804.65204
791.75824,792.1612,795.38464,799.81683
790.9524,794.17584,800.2198,794.9817
793.36993,796.1905,797.3993,792.1612
786.9231,796.1905,794.17584,794.57874
784.90845,794.17584,797.8022,803.8461
792.1612,792.5641,801.02563,797.3993
787.72894,794.17584,799.81683,785.7143
784.10254,791.75824,792.1612,779.2674
782.0879,790.14655,788.5348,784.5055
782.0879,789.7436,786.52014,797.8022
782.49084,791.75824,789.34064,801.8315
783.69965,794.17584,790.54944,799.41394
787.72894,796.1905,790.9524,790.14655
795.78754,801.02563,793.36993,789.34064
802.6374,801.8315,792.1612,798.20514
806.26373,798.60803,797.3993,799.81683
799.41394,800.2198,802.23444,797.3993
793.7729,799.81683,801.8315,798.60803
796.1905,795.78754,797.3993,798.20514
797.3993,794.57874,793.7729,800.6227
800.2198,794.17584,796.5934,800.2198
805.05493,794.57874,801.02563,801.8315
797.3993,796.1905,804.2491,797.8022
800.2198,793.7729,796.99634,797.8022
797.8022,794.9817,795.78754,799.41394
800.6227,791.3553,791.75824,796.99634
795.38464,792.1612,794.9817,794.17584
788.93774,795.38464,799.011,793.7729
794.57874,794.57874,800.2198,791.3553
796.99634,789.7436,791.75824,802.6374
796.1905,791.3553,795.38464,802.23444
792.96704,791.3553,796.5934,789.7436
794.17584,790.9524,794.17584,797.3993
795.38464,794.9817,797.8022,785.31134
796.1905,796.1905,794.9817,798.20514
796.5934,797.8022,794.57874,798.20514
793.36993,795.78754,791.75824,788.1319
804.65204,796.1905,792.5641,796.99634
800.2198,800.2198,798.60803,804.65204
796.1905,794.9817,794.17584,792.5641
789.7436,791.75824,788.93774,792.96704
786.9231,795.38464,792.1612,795.78754
784.10254,791.75824,794.57874,793.36993
795.38464,787.72894,799.81683,799.41394
780.87915,794.17584,791.3553,790.54944
793.36993,785.31134,795.78754,805.4579
794.17584,785.31134,796.99634,811.0989
807.0696,790.9524,802.6374,800.2198
795.38464,800.6227,794.57874,784.90845
779.67035,799.011,787.72894,779.67035
782.49084,794.57874,791.3553,790.9524
780.07324,793.7729,792.1612,793.7729
776.04395,790.54944,791.3553,787.72894
783.69965,792.1612,794.9817,788.1319
794.17584,795.38464,798.20514,792.96704
796.5934,796.5934,797.3993,798.20514
796.1905,800.6227,794.17584,796.5934
796.5934,794.57874,791.3553,789.7436
793.36993,799.011,789.34064,794.57874
791.75824,792.5641,789.7436,786.1172
793.7729,793.36993,792.1612,802.23444
788.5348,793.36993,801.8315,792.96704
807.8755,799.41394,794.17584,815.9341
804.65204,800.2198,798.20514,811.0989
801.4286,803.0403,800.2198,806.6667
797.8022,795.78754,794.57874,797.3993
799.41394,800.2198,796.1905,805.05493
797.3993,797.3993,798.60803,805.4579
802.23444,797.8022,799.41394,807.0696
802.6374,800.2198,805.8608,805.8608
797.3993,796.1905,806.26373,796.5934
796.1905,793.7729,800.6227,799.011
797.3993,793.7729,796.5934,803.8461
801.02563,796.1905,793.36993,800.6227
797.8022,793.36993,788.5348,798.60803
793.7729,795.38464,792.1612,793.7729
796.5934,800.2198,795.38464,792.1612
797.8022,793.7729,790.54944,800.6227
798.60803,790.54944,791.3553,807.47253
796.5934,792.1612,792.96704,799.011
789.34064,791.3553,796.99634,789.34064
786.52014,789.7436,796.99634,788.5348
790.9524,790.9524,798.60803,805.8608
794.9817,790.54944,802.6374,807.47253
796.5934,794.57874,802.6374,796.1905
797.3993,795.78754,795.78754,803.0403
799.011,796.1905,795.38464,807.47253
796.99634,797.8022,793.7729,798.20514
783.69965,794.17584,792.96704,785.7143
791.3553,794.57874,802.6374,790.14655
782.49084,788.93774,792.1612,794.17584
798.20514,794.57874,793.7729,804.2491
800.6227,796.1905,799.81683,805.05493
796.1905,792.96704,796.1905,803.8461
793.36993,790.9524,792.1612,793.7729
794.57874,794.57874,797.3993,794.17584
790.9524,791.3553,792.5641,794.9817
796.99634,794.57874,793.36993,801.02563
792.96704,797.8022,797.8022,799.41394
797.8022,793.7729,798.60803,811.50183
792.96704,793.36993,799.41394,798.20514
803.0403,791.75824,799.011,812.71063
792.1612,794.57874,794.9817,799.41394
794.9817,796.99634,797.8022,809.0842
797.3993,797.8022,801.8315,804.65204
792.1612,798.20514,800.6227,790.54944
788.5348,796.1905,800.2198,788.1319
794.17584,793.36993,798.20514,797.8022
797.3993,796.99634,797.3993,801.8315
799.011,801.4286,799.011,800.6227
801.8315,799.81683,800.2198,796.99634
799.41394,797.3993,799.011,796.5934
795.38464,798.20514,801.4286,802.23444
789.7436,795.38464,796.99634,799.81683
790.54944,792.96704,788.93774,794.9817
787.326,793.36993,788.5348,788.93774
783.2967,790.54944,789.34064,784.5055
794.17584,795.38464,794.17584,796.99634
801.4286,796.99634,792.96704,812.3077
797.3993,791.75824,792.96704,806.6667
792.5641,792.96704,796.1905,789.34064
790.54944,791.3553,795.38464,782.0879
791.3553,790.54944,793.36993,793.7729
794.9817,794.9817,791.75824,803.0403
796.5934,792.1612,792.5641,796.5934
793.7729,791.3553,796.99634,792.96704
790.54944,797.3993,796.5934,788.1319
791.3553,795.78754,796.1905,794.17584
803.0403,794.57874,796.1905,802.6374
799.011,795.38464,793.7729,796.5934
781.28204,793.7729,792.5641,789.7436
782.8938,796.5934,791.3553,784.90845
790.14655,797.3993,792.96704,789.7436
798.60803,797.3993,795.78754,798.20514
800.6227,799.41394,797.8022,797.8022
797.8022,801.02563,797.8022,799.41394
795.38464,801.02563,794.9817,792.1612
794.9817,801.4286,794.57874,792.96704
801.8315,799.41394,798.60803,803.0403
809.89014,796.1905,796.99634,806.26373
805.8608,791.75824,798.20514,801.02563
786.1172,788.93774,800.6227,784.5055
786.9231,788.93774,794.57874,780.87915
794.9817,791.3553,791.3553,792.96704
791.3553,793.7729,793.36993,801.4286
786.1172,792.5641,796.1905,783.2967
790.14655,793.36993,795.78754,789.34064
801.02563,795.78754,796.5934,796.99634
807.47253,800.6227,796.99634,802.23444
789.7436,793.36993,796.5934,790.9524
799.81683,796.99634,793.7729,805.4579
788.1319,788.5348,792.96704,796.5934
783.69965,789.34064,793.36993,777.6557
786.9231,793.36993,793.36993,781.685
795.38464,794.17584,797.3993,791.75824
795.78754,794.9817,796.5934,788.5348
785.7143,793.7729,792.96704,789.34064
794.57874,795.38464,788.1319,793.7729
786.1172,795.38464,796.1905,789.7436
789.7436,794.57874,797.8022,790.14655
793.7729,790.54944,792.1612,793.36993
783.69965,799.81683,799.011,784.10254
783.2967,797.3993,799.011,791.75824
781.685,794.9817,795.38464,782.49084
779.67035,799.81683,801.4286,791.75824
780.4762,794.57874,797.8022,785.31134
784.10254,796.1905,795.38464,788.93774
788.93774,794.17584,791.3553,798.20514
795.38464,796.99634,794.57874,802.23444
794.57874,800.2198,801.4286,795.78754
788.5348,795.78754,803.8461,788.93774
789.34064,792.96704,798.60803,785.31134
790.54944,793.36993,796.5934,796.1905
797.8022,793.7729,798.20514,801.02563
793.36993,798.20514,792.96704,781.28204
804.2491,794.57874,795.38464,787.72894
779.67035,795.78754,792.96704,785.31134
788.1319,791.3553,794.17584,801.02563
791.3553,790.14655,795.78754,799.41394
785.31134,792.1612,793.36993,782.8938
787.326,799.011,798.20514,790.54944
783.69965,793.36993,792.5641,785.7143
786.9231,792.5641,797.3993,804.65204
790.54944,791.3553,796.99634,793.7729
774.0293,794.17584,795.38464,799.41394
774.0293,796.5934,795.78754,786.52014
780.4762,795.78754,795.78754,782.0879
788.1319,792.1612,793.36993,785.31134
794.9817,790.54944,789.34064,798.20514
796.99634,794.57874,790.9524,802.6374
795.78754,800.6227,796.99634,782.49084
790.54944,798.60803,799.011,782.0879
792.96704,799.41394,799.81683,797.8022
798.60803,802.6374,798.60803,802.6374
799.81683,799.011,796.5934,801.4286
799.81683,794.9817,795.78754,796.99634
792.5641,794.9817,793.36993,797.3993
793.7729,797.8022,794.17584,803.0403
798.20514,797.8022,792.1612,806.6667
800.2198,799.011,791.3553,811.9048
801.8315,803.0403,794.9817,812.71063
810.293,796.5934,796.1905,810.293
803.8461,796.5934,797.3993,799.81683
799.81683,797.3993,795.38464,792.5641
807.8755,793.36993,797.3993,800.2198
798.60803,794.9817,800.6227,806.6667
803.0403,792.5641,798.20514,807.8755
797.3993,796.1905,799.011,800.2198
791.3553,800.2198,794.9817,791.3553
792.1612,801.8315,794.9817,791.3553
797.3993,798.60803,794.9817,801.02563
799.011,799.41394,794.17584,805.8608
797.8022,800.2198,794.9817,796.99634
793.36993,798.60803,798.60803,792.5641
790.54944,796.99634,798.20514,794.17584
792.96704,792.96704,792.1612,793.36993
792.96704,788.5348,791.75824,799.41394
791.3553,792.1612,796.99634,801.02563
787.326,791.3553,793.7729,792.96704
790.9524,792.1612,793.36993,794.9817
795.38464,795.78754,796.1905,805.05493
800.6227,796.1905,800.6227,802.6374
804.2491,800.6227,795.38464,813.1135
790.14655,803.0403,792.96704,788.93774
790.54944,794.17584,795.78754,800.2198
786.52014,798.60803,793.7729,787.72894
786.1172,798.20514,794.9817,786.52014
786.9231,792.96704,795.38464,790.54944
792.5641,792.5641,794.17584,798.60803
794.17584,797.8022,797.8022,799.41394
794.57874,798.20514,799.011,795.78754
792.5641,792.96704,795.78754,797.3993
789.7436,791.75824,793.7729,797.3993
786.9231,795.38464,791.75824,789.34064
789.34064,795.78754,788.5348,790.14655
797.8022,798.60803,790.54944,788.93774
797.8022,798.20514,798.20514,783.2967
798.20514,792.1612,797.8022,788.93774
796.5934,793.36993,788.5348,795.78754
792.96704,797.8022,792.1612,794.9817
794.57874,802.6374,796.5934,798.20514
801.8315,803.44324,794.17584,808.68134
800.6227,796.99634,791.3553,809.4872
790.9524,793.7729,792.96704,796.5934
787.326,798.60803,792.5641,794.17584
793.7729,802.23444,794.17584,795.78754
798.60803,801.02563,796.5934,799.81683
800.6227,796.99634,792.96704,802.23444
795.78754,790.9524,792.1612,798.60803
802.6374,797.8022,790.54944,795.78754
795.78754,793.36993,792.1612,797.8022
791.75824,791.75824,793.36993,794.9817
795.78754,795.38464,790.14655,794.57874
803.8461,797.8022,789.34064,805.4579
803.8461,802.23444,794.57874,799.81683
793.7729,799.41394,792.96704,790.9524
792.5641,798.20514,789.7436,788.1319
795.38464,798.20514,791.3553,790.9524
794.57874,792.96704,796.1905,808.2784
790.9524,791.75824,797.3993,807.47253
788.1319,797.3993,795.78754,796.1905
790.14655,799.41394,790.14655,785.7143
801.02563,794.57874,791.75824,790.14655
790.54944,788.1319,794.57874,801.4286
801.02563,795.38464,798.20514,806.6667
793.7729,796.5934,800.2198,809.0842
788.1319,786.9231,793.7729,791.75824
792.96704,799.41394,796.99634,794.57874
787.326,800.6227,796.1905,789.34064
792.1612,796.99634,801.4286,795.78754
800.6227,801.8315,792.5641,806.26373
798.20514,798.20514,801.8315,802.6374
803.44324,795.78754,793.7729,796.1905
793.36993,799.41394,796.99634,817.5458
802.6374,793.36993,796.99634,804.2491
803.8461,794.17584,801.4286,823.1868
803.44324,791.75824,796.99634,803.44324
801.02563,792.96704,797.8022,813.1135
796.1905,794.9817,799.81683,796.99634
795.38464,788.5348,794.17584,791.75824
796.1905,794.9817,801.4286,801.4286
792.1612,792.5641,797.8022,793.36993
792.5641,793.36993,795.78754,795.78754
795.78754,793.36993,795.78754,795.78754
801.8315,804.2491,801.4286,798.60803
805.8608,803.8461,799.011,799.011
796.5934,796.5934,797.8022,797.8022
793.36993,799.41394,807.47253,808.2784
788.93774,796.99634,804.2491,803.44324
794.9817,797.3993,803.8461,802.6374
793.7729,796.99634,801.4286,796.5934
789.34064,798.60803,801.4286,793.7729
790.9524,795.38464,800.6227,793.36993
797.8022,800.2198,797.8022,806.26373
802.6374,794.17584,797.8022,803.0403
799.41394,789.7436,799.41394,796.1905
800.2198,790.54944,797.8022,795.78754
804.2491,791.3553,794.17584,798.60803
804.65204,795.78754,797.8022,794.57874
801.4286,798.60803,805.05493,800.6227
796.1905,796.5934,801.8315,802.23444
793.36993,797.3993,799.41394,789.34064
792.1612,796.5934,799.011,786.52014
796.1905,796.1905,799.81683,795.78754
799.41394,795.38464,792.96704,794.17584
798.60803,794.17584,788.5348,788.93774
796.99634,799.011,801.02563,799.41394
800.6227,796.99634,801.02563,799.81683
803.8461,795.78754,798.60803,809.0842
794.9817,799.41394,796.99634,813.5165
790.14655,805.4579,799.81683,789.7436
789.7436,804.65204,803.44324,791.3553
790.14655,799.81683,797.8022,790.54944
799.41394,796.1905,796.5934,790.9524
797.3993,804.65204,803.0403,795.38464
796.1905,803.44324,800.2198,798.20514
796.99634,798.60803,799.41394,799.81683
801.02563,798.20514,799.81683,796.5934
801.02563,796.1905,798.20514,791.75824
798.60803,796.5934,794.9817,791.3553
789.34064,793.7729,789.34064,788.5348
789.34064,794.9817,788.1319,799.81683
797.8022,798.20514,786.52014,803.8461
794.57874,798.60803,792.96704,792.96704
794.17584,804.2491,799.011,793.7729
798.20514,804.65204,802.6374,800.6227
802.6374,797.3993,806.6667,804.65204
802.23444,796.1905,801.02563,803.0403
793.7729,799.41394,794.57874,790.9524
796.5934,798.60803,794.17584,799.41394
794.17584,798.60803,797.3993,790.54944
804.65204,796.99634,797.8022,803.44324
800.2198,796.99634,797.3993,809.89014
786.9231,796.99634,798.20514,800.6227
783.69965,797.3993,796.99634,794.9817
785.7143,797.3993,793.7729,801.4286
790.14655,791.3553,791.3553,803.44324
796.5934,793.36993,799.81683,810.293
795.78754,797.3993,802.6374,791.75824
798.60803,798.60803,802.6374,801.4286
793.7729,792.96704,800.2198,793.36993
800.6227,797.3993,801.4286,805.05493
802.6374,799.81683,802.6374,804.65204
799.81683,801.8315,805.05493,802.6374
795.38464,799.011,802.6374,804.2491
809.4872,798.20514,799.41394,807.47253
808.2784,805.05493,791.75824,794.17584
790.54944,804.2491,780.4762,778.86444
790.54944,799.81683,786.52014,781.28204
788.5348,794.9817,789.34064,787.72894
789.34064,791.75824,784.5055,792.96704
797.8022,790.9524,794.17584,804.2491
790.54944,790.54944,796.5934,784.10254
798.60803,791.3553,790.9524,805.05493
790.54944,793.36993,798.20514,784.5055
800.2198,799.011,794.57874,798.20514
805.8608,799.81683,794.57874,799.011
800.2198,796.99634,795.78754,799.81683
795.78754,796.5934,797.3993,791.75824
793.36993,795.38464,791.3553,786.52014
800.2198,791.3553,782.49084,799.41394
799.81683,792.96704,787.72894,804.65204
789.7436,795.78754,794.9817,801.4286
794.17584,797.3993,795.38464,799.41394
793.7729,800.2198,797.8022,791.3553
792.1612,801.02563,800.2198,796.5934
800.2198,802.6374,796.99634,807.47253
801.4286,803.0403,793.36993,801.02563
806.6667,795.38464,796.1905,800.6227
795.78754,795.78754,793.36993,800.6227
797.3993,793.7729,790.14655,799.81683
801.02563,797.3993,799.81683,779.67035
798.60803,793.7729,791.75824,796.99634
788.1319,790.9524,795.78754,790.14655
791.75824,791.75824,795.78754,787.326
795.38464,797.3993,798.20514,785.7143
801.4286,799.011,794.9817,801.8315
801.02563,802.23444,792.96704,799.81683
799.81683,802.23444,792.5641,786.1172
797.8022,799.81683,800.2198,787.326
796.1905,801.8315,801.4286,792.96704
802.23444,801.02563,799.81683,799.41394
807.8755,796.1905,797.3993,803.44324
790.54944,795.38464,790.54944,795.38464
792.5641,794.9817,791.75824,801.8315
792.5641,797.3993,796.1905,780.87915
798.60803,796.5934,797.3993,794.9817
786.9231,792.96704,796.5934,781.28204
792.5641,797.3993,793.7729,789.34064
786.1172,792.1612,791.75824,782.8938
784.10254,791.3553,786.1172,790.9524
789.34064,790.54944,785.31134,799.011
795.78754,793.36993,795.38464,803.44324
793.36993,791.3553,797.3993,789.7436
796.1905,796.5934,794.9817,796.99634
799.011,797.3993,800.2198,794.9817
790.54944,792.5641,794.9817,801.02563
792.5641,795.38464,794.57874,807.0696
792.96704,792.5641,797.3993,802.23444
794.57874,791.3553,797.8022,785.31134
795.38464,803.0403,796.5934,799.81683
807.0696,793.36993,794.9817,803.0403
803.44324,799.011,794.57874,803.8461
807.47253,795.78754,792.5641,802.6374
802.6374,797.3993,791.75824,796.5934
801.02563,799.011,791.3553,797.8022
801.8315,799.41394,789.7436,811.0989
803.8461,797.8022,785.7143,808.68134
801.8315,799.41394,787.326,799.011
794.57874,798.20514,792.1612,794.17584
788.5348,792.5641,793.36993,786.52014
786.9231,792.96704,794.17584,790.9524
789.7436,796.99634,791.75824,794.9817
789.7436,794.17584,790.9524,788.5348
788.93774,793.7729,793.36993,779.2674
786.1172,793.36993,792.1612,778.86444
785.31134,794.17584,792.96704,786.9231
797.3993,794.9817,793.36993,804.2491
793.7729,788.93774,788.5348,799.81683
788.1319,791.3553,797.8022,780.07324
780.4762,789.7436,790.9524,780.4762
784.10254,788.93774,796.5934,772.01465
794.57874,796.5934,794.9817,798.20514
801.8315,798.60803,799.011,804.65204
793.7729,792.96704,790.54944,789.34064
782.0879,793.7729,791.75824,789.34064
801.8315,794.17584,793.7729,794.17584
784.5055,792.1612,795.38464,794.9817
791.3553,792.1612,799.011,798.20514
799.41394,793.7729,799.41394,792.96704
793.7729,792.96704,798.20514,789.7436
788.1319,788.5348,794.57874,794.17584
797.3993,787.326,791.75824,801.02563
800.2198,788.93774,789.7436,801.02563
794.57874,789.34064,788.1319,795.38464
791.75824,792.96704,791.3553,790.14655
795.78754,794.9817,796.1905,798.20514
798.60803,792.96704,792.1612,801.4286
798.60803,792.5641,786.9231,802.6374
795.38464,791.3553,791.75824,803.8461
794.57874,793.7729,799.011,804.2491
794.57874,797.8022,797.3993,792.5641
797.3993,796.5934,800.6227,805.05493
788.93774,798.20514,793.7729,790.9524
794.57874,798.20514,793.7729,801.8315
799.011,796.5934,797.8022,803.0403
797.3993,794.57874,799.011,796.5934
796.5934,794.17584,795.78754,795.78754
788.93774,788.93774,791.3553,789.7436
787.326,789.34064,793.7729,798.60803
796.1905,794.9817,793.7729,808.2784
799.011,795.38464,792.1612,799.41394
794.17584,793.36993,793.36993,796.5934
785.7143,790.54944,793.7729,786.9231
786.52014,793.36993,792.96704,787.72894
794.9817,790.9524,796.5934,805.4579
797.3993,796.1905,795.38464,805.05493
791.75824,797.3993,791.75824,795.78754
787.72894,795.38464,792.5641,789.7436
784.90845,790.9524,790.14655,784.5055
790.54944,790.14655,789.34064,794.17584
797.8022,796.1905,792.96704,808.68134
793.36993,798.20514,796.1905,796.1905
794.9817,800.6227,801.4286,801.8315
794.57874,796.99634,795.78754,806.26373
789.7436,793.7729,795.38464,788.93774
793.7729,794.17584,794.9817,799.011
792.1612,787.72894,795.78754,791.3553
798.20514,786.1172,798.60803,799.81683
796.1905,786.9231,796.1905,796.99634
794.57874,786.9231,788.5348,790.54944
792.96704,794.17584,791.3553,786.1172
787.72894,796.5934,797.3993,781.28204
787.326,794.57874,797.8022,788.1319
791.75824,793.7729,794.57874,795.38464
798.20514,795.38464,794.17584,795.38464
799.81683,797.8022,796.1905,794.57874
790.54944,797.8022,794.57874,788.5348
790.9524,799.011,795.38464,790.14655
795.78754,798.60803,797.3993,799.41394
799.011,796.5934,793.36993,803.0403
806.6667,797.8022,791.3553,800.6227
800.6227,801.4286,792.1612,795.78754
800.6227,801.02563,798.20514,792.1612
801.8315,800.2198,800.2198,803.44324
801.8315,803.0403,795.38464,812.71063
794.9817,802.6374,803.8461,789.7436
792.96704,801.4286,797.3993,792.1612
799.41394,799.41394,797.3993,809.0842
793.7729,796.99634,799.41394,794.57874
790.14655,792.1612,801.02563,788.93774
796.99634,796.99634,796.99634,807.8755
793.36993,796.99634,801.4286,797.3993
792.5641,797.8022,800.2198,797.3993
796.1905,793.36993,804.2491,790.14655
799.41394,793.7729,805.05493,799.011
792.1612,792.96704,803.0403,794.9817
786.52014,788.1319,801.02563,782.8938
795.38464,793.36993,794.57874,792.96704
793.7729,801.4286,794.17584,800.6227
799.41394,801.02563,795.38464,805.8608
786.9231,799.41394,793.36993,787.72894
796.5934,800.6227,800.2198,793.36993
796.1905,794.17584,802.23444,803.0403
811.9048,795.38464,806.26373,820.3663
792.5641,807.8755,796.1905,788.1319
813.1135,803.8461,803.44324,811.0989
792.5641,797.8022,800.2198,788.5348
779.2674,799.41394,793.7729,776.4469
787.72894,794.9817,795.38464,780.4762
796.99634,795.38464,795.78754,791.3553
796.1905,794.57874,795.38464,792.1612
797.8022,795.38464,794.17584,788.93774
796.99634,796.1905,790.9524,791.75824
803.8461,790.9524,794.9817,808.2784
803.44324,798.60803,801.02563,809.89014
807.8755,792.5641,798.60803,814.3223
803.0403,801.02563,802.6374,810.696
802.23444,802.23444,800.6227,809.0842
801.02563,801.02563,797.8022,813.5165
798.60803,797.8022,794.57874,810.696
798.20514,792.5641,795.38464,807.47253
795.38464,790.9524,796.99634,803.44324
790.54944,796.1905,796.5934,794.9817
794.17584,795.38464,792.1612,798.60803
800.2198,795.78754,796.5934,802.6374
796.99634,796.1905,798.20514,789.7436
797.8022,794.9817,798.20514,801.8315
796.99634,796.1905,798.20514,786.1172
807.0696,798.60803,800.6227,801.8315
807.47253,796.99634,796.99634,811.0989
799.81683,793.7729,795.78754,794.9817
790.9524,792.5641,791.75824,794.57874
790.9524,790.14655,793.36993,791.75824
807.0696,795.78754,796.5934,802.6374
791.75824,794.57874,794.9817,787.72894
803.44324,801.02563,795.78754,794.57874
803.44324,796.99634,800.2198,804.65204
803.0403,805.4579,799.81683,793.36993
801.8315,802.6374,799.011,788.93774
796.99634,799.011,795.78754,791.3553
800.2198,793.7729,789.34064,803.8461
802.23444,796.99634,792.1612,803.8461
796.5934,796.99634,801.4286,797.8022
787.72894,790.14655,799.011,789.7436
789.34064,792.96704,794.17584,791.75824
801.4286,797.8022,791.75824,808.68134
803.44324,795.38464,790.9524,799.011
799.81683,794.17584,792.5641,786.9231
799.011,793.36993,788.93774,790.14655
794.9817,794.57874,790.14655,796.5934
797.8022,791.75824,796.99634,805.8608
802.6374,793.36993,795.38464,804.65204
791.75824,793.36993,792.5641,790.54944
789.34064,794.17584,795.38464,786.52014
793.7729,794.17584,792.5641,797.8022
800.2198,796.1905,790.54944,799.81683
797.8022,793.36993,789.7436,803.8461
799.011,794.17584,795.78754,794.57874
790.9524,792.5641,798.20514,782.0879
790.14655,796.1905,789.34064,776.04395
792.1612,795.38464,792.96704,785.7143
799.81683,796.99634,792.1612,799.011
789.34064,797.8022,795.38464,786.1172
801.4286,798.20514,798.20514,797.3993
796.99634,798.20514,794.17584,794.57874
806.26373,799.011,800.6227,800.2198
803.0403,796.99634,796.1905,796.1905
804.65204,795.78754,795.38464,803.0403
815.9341,796.1905,794.57874,814.7253
808.2784,794.57874,796.5934,819.9634
801.8315,793.36993,801.4286,809.4872
799.41394,792.1612,802.23444,796.5934
802.23444,795.78754,802.23444,807.8755
807.0696,799.81683,799.41394,813.91943
805.8608,802.6374,797.8022,806.26373
802.6374,804.65204,797.8022,795.78754
794.57874,800.2198,793.36993,792.5641
796.5934,794.57874,793.36993,799.41394
803.0403,794.9817,796.99634,807.47253
801.02563,791.75824,798.60803,806.6667
794.9817,787.72894,799.81683,794.17584
788.5348,790.54944,798.20514,780.07324
793.36993,792.96704,794.17584,782.49084
785.7143,792.1612,789.34064,798.20514
784.5055,794.9817,791.75824,790.14655
774.43225,792.1612,789.34064,786.1172
789.7436,794.17584,794.17584,792.5641
791.75824,788.5348,795.78754,795.78754
793.36993,789.34064,797.3993,800.6227
796.1905,790.9524,792.5641,798.60803
794.57874,789.7436,792.1612,790.14655
787.72894,793.36993,797.8022,792.5641
794.17584,794.17584,796.99634,800.2198
798.20514,795.38464,799.011,804.2491
792.96704,798.20514,799.41394,809.4872
792.5641,796.1905,798.60803,799.41394
786.52014,790.54944,795.38464,792.1612
783.2967,791.75824,794.57874,802.23444
787.72894,798.60803,799.011,802.23444
785.31134,795.78754,794.57874,805.05493
788.1319,796.99634,803.0403,790.9524
792.5641,791.3553,801.4286,793.36993
798.60803,789.7436,801.02563,800.2198
799.011,790.9524,799.011,799.41394
803.44324,793.7729,798.60803,799.81683
794.57874,794.57874,799.011,789.34064
788.5348,798.20514,801.8315,790.54944
796.5934,797.3993,803.44324,799.81683
799.41394,795.38464,801.02563,803.44324
801.4286,801.02563,795.38464,803.0403
791.3553,799.81683,792.1612,793.7729
784.90845,799.41394,797.8022,788.5348
802.6374,804.2491,803.8461,803.44324
812.3077,805.4579,809.4872,825.6044
796.99634,801.02563,809.89014,810.293
783.69965,791.3553,810.293,786.52014
792.96704,790.14655,811.0989,799.41394
798.60803,794.9817,806.6667,803.8461
790.54944,797.3993,804.2491,794.17584
787.326,797.3993,802.23444,799.81683
793.36993,794.9817,802.23444,794.57874
794.57874,794.9817,797.3993,796.99634
797.8022,796.5934,801.02563,803.44324
799.011,800.6227,802.6374,807.8755
795.78754,798.60803,799.81683,799.011
791.75824,794.57874,802.23444,788.1319
789.34064,794.57874,799.41394,790.54944
798.60803,795.78754,801.4286,789.34064
803.44324,799.011,797.3993,800.2198
811.0989,804.2491,799.41394,803.8461
794.57874,801.8315,800.2198,796.5934
788.1319,796.99634,801.8315,794.57874
791.3553,793.36993,799.81683,797.8022
796.1905,793.36993,795.38464,792.96704
797.8022,797.8022,795.38464,792.1612
792.96704,796.99634,802.6374,795.78754
792.96704,800.2198,807.47253,795.38464
788.1319,797.8022,803.0403,795.78754
792.96704,795.78754,799.41394,799.011
803.0403,797.8022,799.81683,801.02563
797.3993,794.17584,799.41394,793.36993
797.8022,795.78754,803.8461,787.326
795.38464,797.3993,797.3993,789.34064
792.96704,795.78754,790.9524,790.54944
799.81683,798.20514,796.99634,794.17584
794.57874,795.78754,794.57874,787.326
796.5934,792.96704,796.5934,791.75824
807.0696,791.75824,796.5934,809.89014
803.0403,788.5348,792.5641,811.50183
798.60803,796.1905,795.38464,799.81683
791.75824,796.1905,796.1905,784.10254
785.7143,788.5348,795.78754,782.8938
790.14655,790.14655,799.011,795.78754
791.3553,792.1612,801.02563,797.3993
800.2198,795.38464,796.99634,795.78754
793.7729,794.9817,799.41394,797.3993
795.78754,800.2198,795.38464,799.011
798.60803,802.6374,798.60803,795.78754
798.60803,800.2198,799.41394,794.9817
800.2198,797.8022,799.41394,802.6374
781.28204,792.1612,792.5641,780.07324
